community_id,size,dominant_tx_type,community_id_comm,avg_amount,recommendation
8589934687,1,deposit,8589934687.0,9519.735,"Сообщество #8589934687: 1 клиентов, средняя транзакция $9519.74, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_657
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934686,1,deposit,8589934686.0,1274.1599999999999,"Сообщество #8589934686: 1 клиентов, средняя транзакция $1274.16, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_654
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934685,1,p2p,8589934685.0,988.22,"Сообщество #8589934685: 1 клиентов, средняя транзакция $988.22, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_632
Предложить: групповые переводы, совместные цели накопления."
8589934684,1,p2p,8589934684.0,4831.695,"Сообщество #8589934684: 1 клиентов, средняя транзакция $4831.69, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_631
Предложить: групповые переводы, совместные цели накопления."
8589934683,1,p2p,8589934683.0,1491.908,"Сообщество #8589934683: 1 клиентов, средняя транзакция $1491.91, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_612
Предложить: групповые переводы, совместные цели накопления."
8589934682,1,p2p,8589934682.0,1096.14,"Сообщество #8589934682: 1 клиентов, средняя транзакция $1096.14, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_607
Предложить: групповые переводы, совместные цели накопления."
8589934681,1,p2p,8589934681.0,1145.7599999999998,"Сообщество #8589934681: 1 клиентов, средняя транзакция $1145.76, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_600
Предложить: групповые переводы, совместные цели накопления."
8589934680,1,p2p,8589934680.0,818.3675000000001,"Сообщество #8589934680: 1 клиентов, средняя транзакция $818.37, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_60
Предложить: групповые переводы, совместные цели накопления."
8589934679,1,deposit,8589934679.0,950.34,"Сообщество #8589934679: 1 клиентов, средняя транзакция $950.34, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_591
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934678,1,deposit,8589934678.0,4150.0,"Сообщество #8589934678: 1 клиентов, средняя транзакция $4150.00, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_585
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934677,1,deposit,8589934677.0,1850.55,"Сообщество #8589934677: 1 клиентов, средняя транзакция $1850.55, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_577
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934676,1,deposit,8589934676.0,113875.76,"Сообщество #8589934676: 1 клиентов, средняя транзакция $113875.76, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_573
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934675,1,deposit,8589934675.0,5322.956666666667,"Сообщество #8589934675: 1 клиентов, средняя транзакция $5322.96, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_563
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934690,1,p2p,8589934690.0,1219.31,"Сообщество #8589934690: 1 клиентов, средняя транзакция $1219.31, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_672
Предложить: групповые переводы, совместные цели накопления."
8589934692,1,withdrawal,8589934692.0,554.1125000000001,"Сообщество #8589934692: 1 клиентов, средняя транзакция $554.11, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_678
Предложить: кэшбэк в популярных магазинах (Wildberries), программы лояльности."
8589934710,1,p2p,8589934710.0,1115.28,"Сообщество #8589934710: 1 клиентов, средняя транзакция $1115.28, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_859
Предложить: групповые переводы, совместные цели накопления."
8589934693,1,deposit,8589934693.0,5592.666666666667,"Сообщество #8589934693: 1 клиентов, средняя транзакция $5592.67, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_683
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934708,1,,,,"Сообщество #8589934708: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_771
Предложить: базовые программы лояльности."
8589934707,1,deposit,8589934707.0,1130.54,"Сообщество #8589934707: 1 клиентов, средняя транзакция $1130.54, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_766
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934706,1,deposit,8589934706.0,1475.3,"Сообщество #8589934706: 1 клиентов, средняя транзакция $1475.30, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_757
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934705,1,deposit,8589934705.0,1279.63,"Сообщество #8589934705: 1 клиентов, средняя транзакция $1279.63, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_750
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934704,1,withdrawal,8589934704.0,1556.03,"Сообщество #8589934704: 1 клиентов, средняя транзакция $1556.03, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_748
Предложить: кэшбэк в популярных магазинах (Walmart), программы лояльности."
8589934703,1,withdrawal,8589934703.0,146794.13304347827,"Сообщество #8589934703: 1 клиентов, средняя транзакция $146794.13, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_735
Предложить: кэшбэк в популярных магазинах (Carrefour), программы лояльности."
8589934702,1,deposit,8589934702.0,1378.865,"Сообщество #8589934702: 1 клиентов, средняя транзакция $1378.87, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_730
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934701,1,deposit,8589934701.0,2425.625,"Сообщество #8589934701: 1 клиентов, средняя транзакция $2425.62, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_721
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934700,1,p2p,8589934700.0,1025.4900000000002,"Сообщество #8589934700: 1 клиентов, средняя транзакция $1025.49, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_72
Предложить: групповые переводы, совместные цели накопления."
8589934699,1,deposit,8589934699.0,1027.6,"Сообщество #8589934699: 1 клиентов, средняя транзакция $1027.60, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_710
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934698,1,deposit,8589934698.0,8172.363037974685,"Сообщество #8589934698: 1 клиентов, средняя транзакция $8172.36, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_706
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934697,1,deposit,8589934697.0,1183.3700000000001,"Сообщество #8589934697: 1 клиентов, средняя транзакция $1183.37, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_700
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934696,1,deposit,8589934696.0,1127.04,"Сообщество #8589934696: 1 клиентов, средняя транзакция $1127.04, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_698
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934695,1,deposit,8589934695.0,5258.09,"Сообщество #8589934695: 1 клиентов, средняя транзакция $5258.09, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_693
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934694,1,deposit,8589934694.0,5413.535000000001,"Сообщество #8589934694: 1 клиентов, средняя транзакция $5413.54, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_687
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934674,1,deposit,8589934674.0,1268.69,"Сообщество #8589934674: 1 клиентов, средняя транзакция $1268.69, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_558
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934673,1,deposit,8589934673.0,4150.3,"Сообщество #8589934673: 1 клиентов, средняя транзакция $4150.30, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_505
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934672,1,p2p,8589934672.0,63087.4,"Сообщество #8589934672: 1 клиентов, средняя транзакция $63087.40, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_5
Предложить: групповые переводы, совместные цели накопления."
8589934671,1,deposit,8589934671.0,1065.395,"Сообщество #8589934671: 1 клиентов, средняя транзакция $1065.39, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_498
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934652,1,p2p,8589934652.0,1094.2649999999999,"Сообщество #8589934652: 1 клиентов, средняя транзакция $1094.26, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_340
Предложить: групповые переводы, совместные цели накопления."
8589934651,1,p2p,8589934651.0,1043.6025,"Сообщество #8589934651: 1 клиентов, средняя транзакция $1043.60, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_332
Предложить: групповые переводы, совместные цели накопления."
8589934650,1,deposit,8589934650.0,1262.595,"Сообщество #8589934650: 1 клиентов, средняя транзакция $1262.60, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_331
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934649,1,p2p,8589934649.0,842.6925,"Сообщество #8589934649: 1 клиентов, средняя транзакция $842.69, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_324
Предложить: групповые переводы, совместные цели накопления."
8589934648,1,p2p,8589934648.0,773.8,"Сообщество #8589934648: 1 клиентов, средняя транзакция $773.80, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_311
Предложить: групповые переводы, совместные цели накопления."
8589934647,1,,,,"Сообщество #8589934647: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_309
Предложить: базовые программы лояльности."
8589934646,1,deposit,8589934646.0,1004.1,"Сообщество #8589934646: 1 клиентов, средняя транзакция $1004.10, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_302
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934645,1,p2p,8589934645.0,840.4625,"Сообщество #8589934645: 1 клиентов, средняя транзакция $840.46, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_300
Предложить: групповые переводы, совместные цели накопления."
8589934644,1,deposit,8589934644.0,1103.54,"Сообщество #8589934644: 1 клиентов, средняя транзакция $1103.54, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_290
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934643,1,p2p,8589934643.0,1181.6399999999999,"Сообщество #8589934643: 1 клиентов, средняя транзакция $1181.64, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_288
Предложить: групповые переводы, совместные цели накопления."
8589934642,1,deposit,8589934642.0,1103.19,"Сообщество #8589934642: 1 клиентов, средняя транзакция $1103.19, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_286
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934641,1,deposit,8589934641.0,1053.335,"Сообщество #8589934641: 1 клиентов, средняя транзакция $1053.34, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_282
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934640,1,p2p,8589934640.0,4721.823026315789,"Сообщество #8589934640: 1 клиентов, средняя транзакция $4721.82, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_277
Предложить: групповые переводы, совместные цели накопления."
8589934639,1,deposit,8589934639.0,810.7650000000001,"Сообщество #8589934639: 1 клиентов, средняя транзакция $810.77, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_275
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934638,1,deposit,8589934638.0,1252.275,"Сообщество #8589934638: 1 клиентов, средняя транзакция $1252.28, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_270
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934653,1,p2p,8589934653.0,886.308,"Сообщество #8589934653: 1 клиентов, средняя транзакция $886.31, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_348
Предложить: групповые переводы, совместные цели накопления."
8589934654,1,deposit,8589934654.0,2242.4929166666666,"Сообщество #8589934654: 1 клиентов, средняя транзакция $2242.49, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_358
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934655,1,p2p,8589934655.0,787.1,"Сообщество #8589934655: 1 клиентов, средняя транзакция $787.10, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_36
Предложить: групповые переводы, совместные цели накопления."
8589934664,1,deposit,8589934664.0,1189.51,"Сообщество #8589934664: 1 клиентов, средняя транзакция $1189.51, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_46
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934670,1,deposit,8589934670.0,950.14,"Сообщество #8589934670: 1 клиентов, средняя транзакция $950.14, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_495
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934669,1,deposit,8589934669.0,1015.0450000000001,"Сообщество #8589934669: 1 клиентов, средняя транзакция $1015.05, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_494
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934668,1,p2p,8589934668.0,1216.218,"Сообщество #8589934668: 1 клиентов, средняя транзакция $1216.22, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_480
Предложить: групповые переводы, совместные цели накопления."
8589934667,1,p2p,8589934667.0,935.7059999999999,"Сообщество #8589934667: 1 клиентов, средняя транзакция $935.71, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_472
Предложить: групповые переводы, совместные цели накопления."
8589934666,1,p2p,8589934666.0,881.5975,"Сообщество #8589934666: 1 клиентов, средняя транзакция $881.60, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_468
Предложить: групповые переводы, совместные цели накопления."
8589934665,1,deposit,8589934665.0,3950.95,"Сообщество #8589934665: 1 клиентов, средняя транзакция $3950.95, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_465
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934663,1,deposit,8589934663.0,1250.95,"Сообщество #8589934663: 1 клиентов, средняя транзакция $1250.95, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_459
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934656,1,,,,"Сообщество #8589934656: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_365
Предложить: базовые программы лояльности."
8589934662,1,p2p,8589934662.0,1121.3433333333332,"Сообщество #8589934662: 1 клиентов, средняя транзакция $1121.34, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_44
Предложить: групповые переводы, совместные цели накопления."
8589934661,1,deposit,8589934661.0,1262.1,"Сообщество #8589934661: 1 клиентов, средняя транзакция $1262.10, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_438
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934660,1,,,,"Сообщество #8589934660: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_423
Предложить: базовые программы лояльности."
8589934659,1,deposit,8589934659.0,1360.835,"Сообщество #8589934659: 1 клиентов, средняя транзакция $1360.84, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_418
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934658,1,p2p,8589934658.0,849.645,"Сообщество #8589934658: 1 клиентов, средняя транзакция $849.64, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_396
Предложить: групповые переводы, совместные цели накопления."
8589934657,1,p2p,8589934657.0,1048.572,"Сообщество #8589934657: 1 клиентов, средняя транзакция $1048.57, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_380
Предложить: групповые переводы, совместные цели накопления."
8589934709,1,deposit,8589934709.0,3543.3333333333335,"Сообщество #8589934709: 1 клиентов, средняя транзакция $3543.33, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_847
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934711,1,deposit,8589934711.0,1775.625,"Сообщество #8589934711: 1 клиентов, средняя транзакция $1775.62, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_861
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934636,1,deposit,8589934636.0,1610.26,"Сообщество #8589934636: 1 клиентов, средняя транзакция $1610.26, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_267
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869220,1,deposit,17179869220.0,3284.566666666666,"Сообщество #17179869220: 1 клиентов, средняя транзакция $3284.57, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_218
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869218,1,deposit,17179869218.0,1586.745,"Сообщество #17179869218: 1 клиентов, средняя транзакция $1586.74, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_201
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869217,1,,,,"Сообщество #17179869217: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_195
Предложить: базовые программы лояльности."
17179869216,1,,,,"Сообщество #17179869216: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_159
Предложить: базовые программы лояльности."
17179869215,1,p2p,17179869215.0,931.476,"Сообщество #17179869215: 1 клиентов, средняя транзакция $931.48, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_152
Предложить: групповые переводы, совместные цели накопления."
17179869214,1,p2p,17179869214.0,1261.49,"Сообщество #17179869214: 1 клиентов, средняя транзакция $1261.49, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_151
Предложить: групповые переводы, совместные цели накопления."
17179869213,1,p2p,17179869213.0,1180.902,"Сообщество #17179869213: 1 клиентов, средняя транзакция $1180.90, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_144
Предложить: групповые переводы, совместные цели накопления."
17179869212,1,p2p,17179869212.0,118334.11454545455,"Сообщество #17179869212: 1 клиентов, средняя транзакция $118334.11, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_14
Предложить: групповые переводы, совместные цели накопления."
17179869211,1,deposit,17179869211.0,4770.4800000000005,"Сообщество #17179869211: 1 клиентов, средняя транзакция $4770.48, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_139
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869210,1,p2p,17179869210.0,5439.015,"Сообщество #17179869210: 1 клиентов, средняя транзакция $5439.02, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_137
Предложить: групповые переводы, совместные цели накопления."
17179869209,1,deposit,17179869209.0,2229.476666666667,"Сообщество #17179869209: 1 клиентов, средняя транзакция $2229.48, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_122
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869208,1,deposit,17179869208.0,3963.47,"Сообщество #17179869208: 1 клиентов, средняя транзакция $3963.47, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_1200
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869207,1,deposit,17179869207.0,1700.55,"Сообщество #17179869207: 1 клиентов, средняя транзакция $1700.55, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_1185
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869206,1,withdrawal,17179869206.0,1222.5766666666668,"Сообщество #17179869206: 1 клиентов, средняя транзакция $1222.58, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_1180
Предложить: кэшбэк в популярных магазинах (Carrefour), программы лояльности."
17179869205,1,deposit,17179869205.0,1103.685,"Сообщество #17179869205: 1 клиентов, средняя транзакция $1103.68, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_1170
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869204,1,p2p,17179869204.0,1338.07,"Сообщество #17179869204: 1 клиентов, средняя транзакция $1338.07, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_1159
Предложить: групповые переводы, совместные цели накопления."
17179869219,1,p2p,17179869219.0,931.9825000000001,"Сообщество #17179869219: 1 клиентов, средняя транзакция $931.98, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_208
Предложить: групповые переводы, совместные цели накопления."
17179869221,1,p2p,17179869221.0,205000.25,"Сообщество #17179869221: 1 клиентов, средняя транзакция $205000.25, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_219
Предложить: групповые переводы, совместные цели накопления."
8589934712,1,,,,"Сообщество #8589934712: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_867
Предложить: базовые программы лояльности."
17179869222,1,deposit,17179869222.0,1249.54,"Сообщество #17179869222: 1 клиентов, средняя транзакция $1249.54, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_222
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869237,1,p2p,17179869237.0,1098.7325,"Сообщество #17179869237: 1 клиентов, средняя транзакция $1098.73, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_388
Предложить: групповые переводы, совместные цели накопления."
17179869236,1,p2p,17179869236.0,1188.8319999999999,"Сообщество #17179869236: 1 клиентов, средняя транзакция $1188.83, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_384
Предложить: групповые переводы, совместные цели накопления."
17179869235,1,p2p,17179869235.0,908.316,"Сообщество #17179869235: 1 клиентов, средняя транзакция $908.32, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_376
Предложить: групповые переводы, совместные цели накопления."
17179869234,1,deposit,17179869234.0,1008.4549999999999,"Сообщество #17179869234: 1 клиентов, средняя транзакция $1008.45, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_374
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869233,1,p2p,17179869233.0,175000.53,"Сообщество #17179869233: 1 клиентов, средняя транзакция $175000.53, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_373
Предложить: групповые переводы, совместные цели накопления."
17179869232,1,withdrawal,17179869232.0,1200.6164285714287,"Сообщество #17179869232: 1 клиентов, средняя транзакция $1200.62, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_368
Предложить: кэшбэк в популярных магазинах (Ozon), программы лояльности."
17179869231,1,p2p,17179869231.0,98439.43000000001,"Сообщество #17179869231: 1 клиентов, средняя транзакция $98439.43, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_351
Предложить: групповые переводы, совместные цели накопления."
17179869230,1,p2p,17179869230.0,9812.34,"Сообщество #17179869230: 1 клиентов, средняя транзакция $9812.34, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_333
Предложить: групповые переводы, совместные цели накопления."
17179869229,1,p2p,17179869229.0,943.1524999999999,"Сообщество #17179869229: 1 клиентов, средняя транзакция $943.15, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_328
Предложить: групповые переводы, совместные цели накопления."
17179869228,1,deposit,17179869228.0,1255.0149999999999,"Сообщество #17179869228: 1 клиентов, средняя транзакция $1255.01, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_318
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869227,1,,,,"Сообщество #17179869227: 1 клиентов, средняя транзакция $0.00, тип: unknown
Рекомендация: Провести дополнительный анализ. Лидер: client_305
Предложить: базовые программы лояльности."
17179869226,1,deposit,17179869226.0,1253.895,"Сообщество #17179869226: 1 клиентов, средняя транзакция $1253.89, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_294
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869225,1,deposit,17179869225.0,9459.88,"Сообщество #17179869225: 1 клиентов, средняя транзакция $9459.88, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_274
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869224,1,p2p,17179869224.0,88084.815,"Сообщество #17179869224: 1 клиентов, средняя транзакция $88084.82, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_251
Предложить: групповые переводы, совместные цели накопления."
17179869223,1,p2p,17179869223.0,1142.484,"Сообщество #17179869223: 1 клиентов, средняя транзакция $1142.48, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_24
Предложить: групповые переводы, совместные цели накопления."
17179869203,1,deposit,17179869203.0,3150.5249999999996,"Сообщество #17179869203: 1 клиентов, средняя транзакция $3150.52, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_1145
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869202,1,withdrawal,17179869202.0,1205.49,"Сообщество #17179869202: 1 клиентов, средняя транзакция $1205.49, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_1128
Предложить: кэшбэк в популярных магазинах (N/A), программы лояльности."
17179869201,1,deposit,17179869201.0,85933.80666666667,"Сообщество #17179869201: 1 клиентов, средняя транзакция $85933.81, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_1121
Предложить: накопительные счета, инвестиции с защитой капитала."
17179869200,1,p2p,17179869200.0,1134.43,"Сообщество #17179869200: 1 клиентов, средняя транзакция $1134.43, тип: p2p
Рекомендация: Запустить социальные фичи для группы. Лидер: client_1111
Предложить: групповые переводы, совместные цели накопления."
8589934727,1,withdrawal,8589934727.0,1047.6499999999999,"Сообщество #8589934727: 1 клиентов, средняя транзакция $1047.65, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_992
Предложить: кэшбэк в популярных магазинах (Alipay), программы лояльности."
8589934726,1,deposit,8589934726.0,1293.3049999999998,"Сообщество #8589934726: 1 клиентов, средняя транзакция $1293.30, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_990
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934725,1,deposit,8589934725.0,845.15,"Сообщество #8589934725: 1 клиентов, средняя транзакция $845.15, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_98
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934724,1,deposit,8589934724.0,1042.395,"Сообщество #8589934724: 1 клиентов, средняя транзакция $1042.39, тип: deposit
Рекомендация: Предложить инвестиционные продукты. Лидер: client_974
Предложить: накопительные счета, инвестиции с защитой капитала."
8589934723,1,withdrawal,8589934723.0,995.27,"Сообщество #8589934723: 1 клиентов, средняя транзакция $995.27, тип: withdrawal
Рекомендация: Улучшить удержание средств. Лидер: client_968
Предложить: кэшбэк в популярных магазинах (N/A), программы лояльности."
